customer_id,application_date,age,gender,marital_status,education,num_dependents,city_tier,employment_type,annual_income,account_tenure_years,num_credit_cards,credit_score,has_defaulted_before,existing_loans_count,loan_purpose,loan_amount,loan_tenure_months,interest_rate,monthly_expenses,collateral_value,loan_default
CUST105013,2025-07-09,35,Female,Single,High School,1,Tier 2,Self-Employed,475597.0,8.0,1.0,621.0,0,0,Business,197000.0,240,15.11,11642.0,,0
CUST108623,2025-10-30,51,Male,Divorced,Post Graduate,1,Tier 3,Salaried,845965.0,0.2,3.0,836.0,0,2,Personal,132500.0,12,13.74,44852.0,,0
CUST109413,2024-04-27,34,Female,Widowed,Graduate,2,Tier 1,Self-Employed,583353.0,3.2,1.0,735.0,0,3,Home,22900.0,24,11.33,12819.0,26127.0,0
CUST102637,2024-04-14,48,Male,Single,Graduate,2,Tier 2,Self-Employed,689735.0,3.6,1.0,681.0,0,0,Home,43300.0,12,15.42,20766.0,55922.0,0
CUST104737,2025-11-14,38,Female,Divorced,Graduate,2,Tier 1,Salaried,445270.0,8.5,0.0,533.0,0,0,Personal,81700.0,36,7.49,10989.0,,1
CUST100973,2024-05-03,31,Male,Married,Graduate,0,Tier 2,Self-Employed,1234293.0,3.5,3.0,638.0,0,1,Personal,125900.0,24,8.65,31010.0,,0
CUST101374,2024-09-09,54,Female,Widowed,Post Graduate,1,Tier 2,Self-Employed,515293.0,3.2,2.0,688.0,0,0,Business,141600.0,120,17.92,20867.0,,0
CUST105918,2024-07-23,45,Female,Married,High School,1,Tier 3,Salaried,329022.0,1.9,3.0,613.0,0,0,Business,160800.0,120,14.66,8670.0,,0
CUST108003,2025-05-08,46,Male,Married,Graduate,1,Tier 2,Salaried,1140550.0,0.2,2.0,525.0,0,1,Home,37500.0,24,8.46,28933.0,53987.0,0
CUST105798,2025-11-20,44,Male,Married,Graduate,1,Tier 1,Self-Employed,696572.0,6.0,4.0,,0,1,Home,218400.0,84,13.64,29473.0,280476.0,0
CUST108772,2025-03-15,29,Male,Single,Post Graduate,2,Tier 2,Self-Employed,497016.0,5.7,2.0,762.0,0,0,Personal,91500.0,36,12.06,18594.0,,0
CUST101084,2024-05-06,42,Male,Divorced,Graduate,1,Tier 1,Salaried,460958.0,1.8,0.0,674.0,0,3,Education,122100.0,60,10.51,9704.0,,0
CUST104048,2024-09-13,37,Male,Single,Post Graduate,1,Tier 3,Self-Employed,988657.0,4.5,1.0,615.0,0,2,Home,290900.0,84,13.01,44992.0,388855.0,1
CUST105971,2025-03-30,38,Female,Single,Post Graduate,0,Tier 2,Salaried,281754.0,7.2,2.0,742.0,0,1,Personal,72200.0,60,8.14,15062.0,,0
CUST108361,2024-12-30,41,Female,Divorced,High School,0,Tier 2,Salaried,1250699.0,0.6,2.0,,0,4,Personal,69500.0,36,12.93,58644.0,,0
CUST108814,2025-12-15,41,Male,Married,High School,1,Tier 2,Business Owner,652376.0,6.5,2.0,,0,3,Auto,156700.0,120,8.46,34527.0,235640.0,0
CUST109612,2025-09-30,33,Male,Single,Post Graduate,1,Tier 2,Self-Employed,635140.0,3.4,3.0,644.0,0,0,Home,202900.0,36,7.2,29054.0,221706.0,0
CUST106868,2025-07-03,32,Male,Married,Graduate,2,Tier 2,Self-Employed,266412.0,7.9,1.0,615.0,0,0,Home,102900.0,84,9.19,9882.0,134881.0,0
CUST107018,2024-12-19,52,Male,Married,Graduate,1,Tier 1,Salaried,484286.0,0.9,2.0,597.0,0,0,Home,48700.0,24,12.9,12465.0,62199.0,1
CUST101791,2024-04-27,39,Female,Married,High School,0,Tier 1,Salaried,2069064.0,1.5,2.0,752.0,0,1,Personal,270900.0,36,12.89,86976.0,,1
CUST101558,2024-03-29,54,Male,Married,Post Graduate,0,Tier 1,Salaried,745468.0,1.0,0.0,780.0,0,4,Gold,462600.0,48,11.58,24282.0,720027.0,0
CUST102538,2024-01-07,24,Female,Married,Graduate,1,Tier 1,Self-Employed,826466.0,0.7,4.0,874.0,0,0,Business,191000.0,24,10.82,18361.0,,0
CUST104942,2025-04-06,39,Male,Married,Graduate,1,Tier 3,Salaried,324440.0,0.3,4.0,647.0,0,3,Personal,365500.0,120,6.84,17141.0,,0
CUST102540,2024-11-23,30,Male,Married,Post Graduate,1,Tier 2,Salaried,533061.0,0.2,0.0,715.0,0,2,Auto,79700.0,12,11.1,22431.0,113056.0,0
CUST105959,2024-04-24,61,Male,Married,Graduate,1,Tier 2,Self-Employed,,5.2,3.0,791.0,0,0,Home,294500.0,84,13.43,29395.0,463125.0,0
CUST102169,2024-05-24,43,Female,Married,Post Graduate,0,Tier 2,Salaried,527718.0,9.9,3.0,646.0,0,0,Business,468100.0,240,10.45,28410.0,,0
CUST109703,2025-01-18,38,Female,Married,Graduate,1,Tier 2,Salaried,334187.0,1.2,2.0,696.0,0,2,Auto,204600.0,240,15.1,13755.0,218612.0,0
CUST100636,2024-04-23,47,Female,Married,Graduate,2,Tier 3,Self-Employed,568091.0,3.1,3.0,831.0,0,4,Personal,111000.0,12,13.56,14363.0,,0
CUST102231,2025-10-04,47,Male,Single,Graduate,2,Tier 2,Self-Employed,1776066.0,0.7,1.0,693.0,0,1,Personal,88500.0,60,11.75,95777.0,,0
CUST100081,2025-11-11,42,Male,Single,Graduate,0,Tier 1,Self-Employed,,1.3,2.0,585.0,0,0,Education,141000.0,12,12.23,7088.0,,0
CUST103147,2025-03-05,30,Female,Married,Post Graduate,1,Tier 2,Self-Employed,279184.0,4.5,2.0,725.0,0,0,Business,65600.0,120,18.12,7551.0,,0
CUST104168,2024-11-25,49,Female,Single,Post Graduate,1,Tier 3,Business Owner,274577.0,0.6,2.0,589.0,0,0,Personal,235400.0,24,6.5,13467.0,,0
CUST103630,2025-06-12,45,Male,Married,Graduate,2,Tier 2,Business Owner,810174.0,2.1,0.0,777.0,0,1,Personal,180600.0,180,12.6,19858.0,,0
CUST109344,2025-06-04,38,Male,Single,Graduate,0,Tier 2,Self-Employed,798839.0,0.5,1.0,580.0,1,1,Home,127600.0,24,10.94,32488.0,190644.0,0
CUST107887,2024-04-28,21,Female,Married,High School,1,Tier 2,Self-Employed,3092907.6054899455,1.8,2.0,736.0,0,0,Personal,50800.0,84,8.04,148486.0,,0
CUST109735,2025-05-25,36,Male,Single,High School,1,Tier 2,Self-Employed,509981.0,2.6,3.0,698.0,0,3,Education,277900.0,12,12.85,22146.0,,0
CUST107517,2024-08-31,35,Male,Married,Post Graduate,0,Tier 2,Business Owner,1048191.0,5.5,4.0,602.0,0,0,Personal,120900.0,120,9.6,43051.0,,0
CUST107419,2025-06-15,35,Male,Married,High School,1,Tier 3,Salaried,553173.0,4.3,1.0,538.0,1,0,Personal,72400.0,84,12.17,18205.0,,1
CUST100212,2024-06-29,48,Female,Married,High School,1,Tier 1,Salaried,676975.0,3.6,2.0,753.0,0,0,Auto,207000.0,120,9.77,23040.0,216056.0,0
CUST102194,2025-11-30,40,Male,Married,Graduate,2,Tier 2,Salaried,594341.0,0.1,1.0,745.0,0,0,Auto,104400.0,60,16.12,23639.0,124092.0,0
CUST105633,2025-01-10,41,Male,Married,Graduate,2,Tier 2,Salaried,235067.0,0.5,2.0,580.0,0,2,Business,92900.0,60,13.39,11591.0,,1
CUST100883,2025-11-08,49,Male,Single,High School,2,Tier 2,Salaried,419727.0,16.6,1.0,733.0,0,1,Home,103000.0,36,8.99,17474.0,104584.0,0
CUST101384,2024-08-23,46,Female,Married,Graduate,1,Tier 2,Salaried,1025482.0,2.2,0.0,591.0,0,1,Personal,271800.0,180,19.87,54610.0,,1
CUST101561,2024-03-17,30,Male,Single,High School,0,Tier 2,Self-Employed,458594.0,2.0,5.0,757.0,0,2,Personal,84800.0,48,7.62,12579.0,,0
CUST104238,2024-06-03,54,Male,Single,Graduate,1,Tier 1,Self-Employed,867755.0,5.1,1.0,656.0,0,1,Home,218400.0,36,8.97,20003.0,334638.0,0
CUST100756,2024-04-03,43,Female,Married,Graduate,3,Tier 2,Salaried,248267.0,3.2,2.0,495.0,0,1,Home,219500.0,60,13.09,10259.0,286899.0,0
CUST104907,2025-05-24,25,Female,Single,Post Graduate,2,Tier 3,Salaried,1142885.0,3.9,4.0,678.0,0,2,Gold,58800.0,48,9.39,55607.0,71268.0,0
CUST108692,2025-10-09,44,Male,Divorced,High School,3,Tier 2,Unemployed,50561.0,2.4,1.0,741.0,0,1,Business,143200.0,12,16.96,2511.0,,1
CUST104156,2024-08-02,44,Male,Married,High School,2,Tier 2,Business Owner,849943.0,2.6,4.0,546.0,0,1,Personal,128400.0,36,10.47,41686.0,,0
CUST106785,2025-06-08,33,Male,Single,Graduate,2,Tier 1,Business Owner,1112474.0,3.4,1.0,584.0,0,3,Personal,279700.0,60,9.79,59566.0,,0
CUST108197,2024-05-25,61,Male,Single,Post Graduate,1,Tier 1,Salaried,388822.0,2.8,2.0,808.0,0,4,Auto,54200.0,24,18.93,17914.0,76239.0,0
CUST101023,2025-04-28,62,Male,Single,Doctorate,2,Tier 2,Business Owner,906978.0,0.1,1.0,667.0,0,1,Auto,116000.0,12,6.5,27366.0,147869.0,1
CUST102534,2024-01-20,33,Male,Married,High School,1,Tier 1,Salaried,754814.0,1.1,3.0,603.0,0,0,Business,64600.0,48,8.22,35346.0,,0
CUST100395,2025-12-19,33,Female,Married,Graduate,1,Tier 1,Salaried,342242.0,13.5,3.0,717.0,0,1,Personal,76400.0,24,6.5,10570.0,,0
CUST105725,2024-06-09,25,Male,Single,Graduate,0,Tier 3,Self-Employed,351361.0,3.9,0.0,622.0,0,1,Business,239200.0,180,12.41,16185.0,,0
CUST108406,2024-11-26,61,Male,Married,Graduate,4,Tier 3,Salaried,391249.0,1.8,1.0,587.0,0,2,Business,399000.0,36,10.97,12335.0,,1
CUST101345,2024-03-20,22,Female,Married,High School,1,Tier 1,Salaried,459630.0,5.7,0.0,581.0,0,1,Gold,80300.0,48,9.42,16494.0,95928.0,1
CUST108608,2024-08-11,21,Male,Single,Post Graduate,0,Tier 1,Salaried,635737.0,0.9,1.0,588.0,0,2,Personal,404100.0,60,14.95,33013.0,,1
CUST103665,2024-06-25,24,Female,Single,Doctorate,0,Tier 3,Self-Employed,482606.0,0.2,1.0,583.0,0,0,Education,162100.0,180,12.33,21073.0,,0
CUST101013,2025-09-27,30,Female,Widowed,High School,1,Tier 1,Self-Employed,1258775.0,5.4,2.0,728.0,0,2,Auto,116500.0,36,10.15,43430.0,143725.0,0
CUST107053,2025-01-18,42,Male,Single,Post Graduate,1,Tier 3,Self-Employed,1258727.0,6.5,2.0,557.0,0,1,Personal,117300.0,36,12.63,42308.0,,1
CUST102935,2025-01-24,54,Female,Single,Post Graduate,2,Tier 1,Salaried,551147.0,10.1,2.0,708.0,0,1,Business,61800.0,36,14.45,28152.0,,0
CUST106912,2024-01-26,30,Female,Widowed,Graduate,1,Tier 3,Self-Employed,430072.0,6.4,2.0,743.0,0,3,Personal,422900.0,84,6.5,17998.0,,0
CUST102437,2024-10-01,47,Female,Widowed,Graduate,1,Tier 1,Salaried,230795.0,0.7,2.0,539.0,0,0,Home,69300.0,84,18.43,6854.0,77422.0,0
CUST109599,2025-12-26,34,Female,Married,Post Graduate,1,Tier 3,Salaried,699047.0,7.8,1.0,753.0,0,3,Education,186500.0,60,13.63,22729.0,,0
CUST106836,2025-10-25,48,Male,Married,Graduate,1,Tier 1,Self-Employed,371087.0,1.0,2.0,788.0,0,1,Education,67200.0,36,13.59,10067.0,,0
CUST106916,2025-01-14,26,Male,Single,Doctorate,1,Tier 1,Salaried,608989.0,5.9,2.0,746.0,0,3,Gold,499600.0,84,17.78,22418.0,618837.0,1
CUST108376,2024-07-20,23,Female,Single,Graduate,0,Tier 1,Business Owner,565163.0,14.2,4.0,698.0,0,0,Business,190900.0,12,12.1,20633.0,,0
CUST109319,2025-03-08,26,Male,Married,Post Graduate,3,Tier 1,Self-Employed,1005855.0,2.4,1.0,736.0,0,0,Home,94400.0,240,7.87,28902.0,103318.0,0
CUST103053,2024-05-11,29,Male,Single,Post Graduate,0,Tier 1,Business Owner,915126.0,1.3,3.0,723.0,0,0,Business,36500.0,240,15.88,23933.0,,0
CUST105245,2025-10-12,38,Female,Married,Graduate,0,Tier 2,Salaried,381239.0,8.8,1.0,732.0,0,1,Personal,158300.0,84,7.17,10065.0,,0
CUST106875,2025-07-25,28,Male,Married,Graduate,0,Tier 3,Salaried,608585.0,2.7,1.0,717.0,0,4,Auto,48600.0,48,11.29,19284.0,59577.0,0
CUST107664,2024-01-17,48,Female,Single,Doctorate,2,Tier 1,Salaried,664332.0,4.0,0.0,843.0,0,2,Home,112100.0,48,10.8,35178.0,165261.0,0
CUST108752,2025-12-15,45,Female,Single,Graduate,0,Tier 1,Business Owner,813002.0,13.9,0.0,690.0,1,1,Auto,450000.0,48,15.92,29622.0,565951.0,1
CUST107290,2025-07-02,21,Male,Single,Graduate,2,Tier 2,Salaried,662425.0,0.6,4.0,695.0,0,1,Auto,451000.0,240,12.28,21457.0,508654.0,0
CUST109882,2024-02-24,25,Male,Single,Graduate,2,Tier 2,Business Owner,1117938.0,4.7,0.0,786.0,0,0,Education,359300.0,36,13.97,37948.0,,0
CUST108816,2024-10-27,35,Female,Married,High School,2,Tier 2,Salaried,467144.0,2.3,0.0,674.0,0,2,Education,91300.0,60,10.29,14667.0,,0
CUST107628,2025-01-25,21,Female,Married,Graduate,0,Tier 2,Salaried,1006655.0,1.4,1.0,726.0,0,2,Home,139000.0,84,13.96,47578.0,140209.0,0
CUST101889,2024-07-14,38,Male,Married,Graduate,0,Tier 2,Self-Employed,335557.0,5.6,2.0,680.0,0,0,Education,156000.0,36,14.54,9873.0,,0
CUST107667,2025-06-24,33,Male,Single,Graduate,0,Tier 3,Salaried,319128.0,1.5,1.0,900.0,0,1,Business,194800.0,60,11.69,8742.0,,0
CUST101626,2024-12-03,33,Female,Single,Graduate,0,Tier 2,Salaried,881980.0,1.8,4.0,690.0,0,0,Gold,231000.0,36,9.55,40779.0,246727.0,0
CUST106885,2024-08-14,29,Male,Widowed,Graduate,1,Tier 1,Salaried,353854.0,0.5,3.0,605.0,0,1,Education,85700.0,36,12.14,11453.0,,0
CUST100698,2025-06-08,48,Male,Single,High School,1,Tier 1,Salaried,288560.0,2.9,2.0,749.0,0,1,Auto,41900.0,60,6.5,14237.0,48265.0,0
CUST101881,2024-11-27,56,Female,Single,High School,0,Tier 3,Salaried,514810.0,,2.0,679.0,0,0,Auto,313400.0,36,6.5,25742.0,463187.0,0
CUST101771,2024-09-11,57,Male,Married,Post Graduate,0,Tier 2,Self-Employed,307202.0,9.2,1.0,682.0,0,1,Personal,278900.0,48,19.13,7989.0,,0
CUST107347,2024-09-20,24,Female,Married,Graduate,0,Tier 1,Salaried,254026.0,6.1,2.0,763.0,0,3,Auto,141900.0,12,7.42,10703.0,218098.0,0
CUST105998,2024-12-09,43,Female,Married,Graduate,1,Tier 3,Self-Employed,1082236.0,5.7,3.0,566.0,0,1,Auto,197200.0,60,7.83,51085.0,245627.0,0
CUST106726,2024-10-10,29,Other,Single,Graduate,0,Tier 2,Salaried,676247.0,0.8,0.0,822.0,0,2,Auto,100400.0,48,14.47,35391.0,145411.0,0
CUST105596,2025-01-12,43,Male,Married,Graduate,2,Tier 3,Salaried,929288.0,13.3,3.0,752.0,0,1,Business,106300.0,84,7.63,28072.0,,1
CUST100445,2024-01-21,45,Male,Divorced,Doctorate,1,Tier 1,Salaried,448523.0,2.2,1.0,715.0,0,1,Home,144500.0,60,12.53,13253.0,174823.0,0
CUST107010,2025-11-20,41,Male,Married,Graduate,1,Tier 2,Salaried,668964.0,3.1,1.0,662.0,0,0,Business,30100.0,180,12.97,16517.0,,0
CUST101399,2024-02-11,31,Male,Single,Post Graduate,1,Tier 2,Self-Employed,388203.0,4.5,3.0,710.0,0,0,Auto,87700.0,24,10.79,20555.0,137699.0,0
CUST108016,2024-03-02,30,Male,Single,Graduate,1,Tier 3,Self-Employed,260233.0,0.0,2.0,557.0,0,2,Personal,198200.0,36,11.48,9564.0,,1
CUST102011,2025-12-28,30,Female,Married,Graduate,1,Tier 3,Business Owner,655889.0,6.5,3.0,668.0,0,1,Personal,65000.0,120,9.93,24455.0,,0
CUST100242,2024-07-31,44,Male,Married,Graduate,3,Tier 3,Salaried,695592.0,0.3,0.0,645.0,0,0,Home,90200.0,24,6.5,24925.0,122046.0,0
CUST109019,2025-04-30,45,Female,Married,Graduate,3,Tier 3,Salaried,295186.0,3.4,4.0,651.0,0,3,Home,161500.0,120,11.73,6373.0,223434.0,0
CUST107975,2025-07-30,42,Male,Married,Post Graduate,2,Tier 1,Business Owner,348680.0,1.8,1.0,759.0,0,0,Personal,193400.0,48,13.69,13986.0,,1
CUST107260,2025-12-03,60,Female,Married,Graduate,3,Tier 1,Self-Employed,752160.0,2.7,0.0,692.0,0,2,Home,337700.0,48,16.81,17485.0,530478.0,0
CUST109862,2024-03-19,44,Male,Married,High School,1,Tier 2,Salaried,370434.0,0.6,0.0,764.0,0,0,Auto,107800.0,36,14.82,15433.0,135846.0,0
CUST109412,2024-10-01,44,Female,Married,High School,0,Tier 2,Self-Employed,1151518.0,,3.0,546.0,0,0,Business,163100.0,36,9.58,59904.0,,0
CUST107300,2024-04-05,31,Female,Single,High School,0,Tier 2,Salaried,714429.0,1.3,0.0,650.0,0,2,Auto,185800.0,24,16.49,26176.0,248070.0,0
CUST104673,2025-12-22,26,Female,Single,Doctorate,0,Tier 1,Salaried,719670.0,2.9,1.0,738.0,0,0,Auto,322600.0,36,8.29,26073.0,372104.0,0
CUST107079,2024-12-01,36,Female,Single,Graduate,1,Tier 1,Salaried,361407.0,0.5,1.0,596.0,0,2,Personal,343700.0,180,14.09,15582.0,,0
CUST103607,2025-06-13,50,Male,Married,Post Graduate,0,Tier 1,Salaried,949248.0,0.2,2.0,671.0,0,2,Home,125300.0,48,6.75,42940.0,166910.0,0
CUST104455,2025-02-03,41,Female,Married,Graduate,1,Tier 3,Salaried,195479.0,2.3,2.0,514.0,0,1,Auto,46000.0,36,8.88,4448.0,67170.0,1
CUST108041,2024-01-18,36,Female,Married,Post Graduate,2,Tier 1,Self-Employed,580860.0,5.3,2.0,574.0,0,1,Business,121100.0,48,9.24,22492.0,,0
CUST108450,2024-01-05,21,Male,Married,Graduate,1,Tier 2,Salaried,462268.0,1.3,2.0,668.0,0,1,Business,44900.0,24,14.52,15119.0,,0
CUST104278,2025-02-19,37,Female,Married,Graduate,0,Tier 2,Salaried,488111.0,6.8,1.0,598.0,0,0,Education,93400.0,120,11.28,11689.0,,1
CUST109079,2025-11-29,21,Male,Single,Graduate,1,Tier 2,Business Owner,1555275.0,5.9,,696.0,0,1,Home,414000.0,84,8.36,69225.0,507377.0,0
CUST100451,2024-12-08,49,Male,Married,Post Graduate,1,Tier 1,Self-Employed,488627.0,4.7,1.0,690.0,0,0,Personal,233100.0,84,13.81,18818.0,,0
CUST106086,2024-04-15,35,Female,Single,Post Graduate,2,Tier 1,Salaried,379076.0,0.8,0.0,599.0,0,0,Education,61600.0,36,11.38,13379.0,,1
CUST101625,2025-06-08,50,Male,Married,Graduate,1,Tier 2,Salaried,384571.0,1.3,2.0,665.0,0,1,Business,70400.0,12,11.8,9315.0,,0
CUST109675,2024-04-11,54,Female,Single,Graduate,1,Tier 3,Self-Employed,1729396.0,2.3,5.0,699.0,0,0,Personal,82400.0,48,7.96,87697.0,,0
CUST104260,2025-12-30,49,Male,Single,Graduate,2,Tier 3,Salaried,561666.0,2.7,1.0,502.0,0,1,Business,59800.0,60,9.8,25408.0,,1
CUST100501,2024-06-07,59,Female,Married,High School,0,Tier 3,Salaried,789738.0,5.8,0.0,696.0,0,1,Home,80700.0,12,12.63,23390.0,89966.0,0
CUST106759,2024-09-22,40,Male,Married,Post Graduate,2,Tier 1,Salaried,548308.0,17.8,,848.0,0,1,Auto,55700.0,36,11.06,12899.0,71597.0,0
CUST101621,2025-09-06,22,Male,Married,Graduate,2,Tier 1,Salaried,546473.0,1.8,1.0,742.0,0,4,Auto,150800.0,60,8.7,26856.0,241231.0,0
CUST104882,2025-08-13,29,Male,Married,Graduate,0,Tier 3,Salaried,,1.2,2.0,832.0,0,2,Gold,127200.0,12,8.5,13990.0,172993.0,0
CUST105810,2024-08-27,50,Female,Married,Graduate,0,Tier 1,Self-Employed,82328.0,0.5,2.0,652.0,0,1,Personal,452100.0,24,6.5,3559.0,,1
CUST100070,2024-12-26,42,Female,Single,Post Graduate,1,Tier 1,Salaried,216730.0,8.9,0.0,828.0,0,0,Auto,390500.0,48,13.1,6488.0,542867.0,0
CUST102130,2024-09-19,43,Male,Married,Post Graduate,1,Tier 1,Salaried,294832.0,7.4,0.0,501.0,0,3,Business,145000.0,84,8.1,15395.0,,1
CUST103504,2024-05-27,32,Female,Single,Doctorate,2,Tier 2,Self-Employed,1643639.0,3.2,4.0,760.0,0,1,Home,436800.0,60,7.06,80168.0,448559.0,0
CUST103663,2024-04-07,41,Female,Married,Graduate,0,Tier 2,Salaried,113052.0,14.8,5.0,695.0,0,1,Home,113300.0,36,13.69,2472.0,170245.0,0
CUST107537,2024-05-16,21,Male,Single,High School,0,Tier 1,Salaried,196747.0,7.4,1.0,551.0,0,1,Personal,53600.0,48,9.03,5709.0,,0
CUST100196,2024-10-04,28,Male,Single,Graduate,2,Tier 2,Self-Employed,642419.0,0.3,3.0,797.0,0,1,Education,127000.0,84,14.83,20803.0,,0
CUST107423,2025-03-31,49,Female,Married,Graduate,1,Tier 2,Salaried,815669.0,2.4,1.0,699.0,0,0,Personal,388400.0,48,10.2,38768.0,,1
CUST105107,2024-12-08,39,Female,Married,Post Graduate,1,Tier 1,Salaried,435650.0,1.3,3.0,693.0,0,1,Auto,136900.0,60,15.99,15611.0,175388.0,0
CUST108961,2025-08-01,36,Female,Married,Graduate,2,Tier 1,Salaried,501415.0,2.3,7.0,662.0,0,0,Business,66800.0,60,12.43,14666.0,,0
CUST108062,2025-01-04,21,Female,Single,Graduate,1,Tier 1,Salaried,246945.0,1.0,2.0,633.0,0,2,Personal,117800.0,84,8.23,13208.0,,1
CUST107188,2025-03-14,35,Male,Single,Graduate,1,Tier 1,Self-Employed,566776.0,0.5,0.0,692.0,0,0,Auto,134100.0,36,8.9,27824.0,140158.0,0
CUST107478,2024-11-08,59,Female,Married,Post Graduate,0,Tier 1,Self-Employed,304376.0,3.0,2.0,597.0,0,1,Personal,69500.0,12,11.02,13691.0,,0
CUST108389,2025-04-07,24,Male,Married,High School,3,Tier 1,Self-Employed,440043.0,4.2,3.0,592.0,0,0,Home,55200.0,12,12.03,14337.0,81849.0,0
CUST106806,2025-01-24,28,Male,Married,High School,0,Tier 2,Salaried,1378960.0,1.1,1.0,662.0,0,2,Home,249200.0,120,18.0,31780.0,334851.0,0
CUST100117,2025-11-15,25,Female,Single,Graduate,2,Tier 2,Business Owner,609000.0,0.3,0.0,768.0,0,2,Business,107100.0,12,11.71,27604.0,,0
CUST102990,2024-08-30,55,Male,Single,High School,0,Tier 1,Salaried,716903.0,3.9,0.0,583.0,0,0,Gold,250400.0,12,8.85,38435.0,332228.0,0
CUST108364,2024-03-09,48,Male,Married,High School,2,Tier 3,Salaried,288461.0,3.9,0.0,559.0,0,1,Home,202900.0,24,6.5,6710.0,255375.0,1
CUST102483,2025-01-16,30,Female,Married,Post Graduate,2,Tier 1,Salaried,393847.0,7.6,1.0,714.0,0,1,Personal,86800.0,48,6.82,20849.0,,0
CUST104524,2024-06-10,51,Male,Divorced,Graduate,1,Tier 2,Salaried,649993.0,0.8,0.0,700.0,0,1,Home,55100.0,36,14.36,25674.0,85808.0,0
CUST109149,2025-05-07,43,Female,Widowed,Graduate,2,Tier 2,Self-Employed,482988.0,11.0,4.0,654.0,0,4,Auto,47300.0,48,11.48,21539.0,53261.0,0
CUST102991,2024-07-24,45,Male,Single,Graduate,0,Tier 2,Salaried,1004318.0,1.9,1.0,595.0,0,0,Gold,153500.0,84,14.0,41626.0,153697.0,0
CUST107143,2024-03-01,21,Other,Single,Post Graduate,1,Tier 3,Self-Employed,581375.0,10.3,1.0,706.0,0,2,Auto,411300.0,60,16.02,22125.0,463508.0,0
CUST109708,2025-01-17,23,Male,Single,Doctorate,0,Tier 2,Self-Employed,530429.0,8.1,2.0,753.0,0,2,Personal,455700.0,36,15.48,15838.0,,0
CUST102415,2024-01-26,41,Male,Married,Post Graduate,1,Tier 2,Salaried,370700.0,2.9,1.0,715.0,0,1,Home,94200.0,84,8.82,13277.0,99865.0,0
CUST104304,2024-07-05,24,Female,Married,Graduate,1,Tier 2,Self-Employed,423183.0,1.3,1.0,742.0,0,2,Education,335300.0,24,15.67,14316.0,,0
CUST103788,2024-09-11,40,Female,Single,High School,1,Tier 2,Business Owner,375355.0,4.3,3.0,739.0,0,1,Education,82400.0,48,10.04,18051.0,,0
CUST100632,2025-07-16,36,Male,Single,High School,0,Tier 3,Salaried,478451.0,0.9,0.0,650.0,0,1,Business,153500.0,24,10.89,23631.0,,0
CUST106330,2025-01-11,53,Male,Single,Graduate,0,Tier 3,Salaried,,3.3,2.0,491.0,1,0,Home,89000.0,84,6.5,57152.0,90996.0,0
CUST104317,2024-12-28,50,Male,Married,Graduate,1,Tier 3,Salaried,718427.0,1.1,1.0,572.0,0,1,Auto,132000.0,60,10.1,28534.0,152673.0,0
CUST102837,2024-12-22,56,Female,Single,Graduate,1,Tier 2,Unemployed,79707.0,7.4,2.0,772.0,0,1,Gold,76100.0,24,13.18,2044.0,116412.0,0
CUST100620,2024-05-15,29,Male,Divorced,High School,1,Tier 3,Business Owner,547362.0,8.9,5.0,663.0,0,1,Personal,230800.0,240,7.47,25735.0,,0
CUST104034,2024-11-30,29,Male,Married,Post Graduate,0,Tier 3,Salaried,437912.0,4.1,1.0,620.0,0,0,Home,162000.0,84,14.32,9710.0,257614.0,0
CUST104875,2024-11-07,27,Other,Married,High School,2,Tier 3,Salaried,563398.0,5.5,1.0,607.0,0,0,Business,69600.0,240,13.76,22301.0,,0
CUST104802,2024-07-01,23,Female,Married,Post Graduate,2,Tier 2,Salaried,192416.0,3.6,0.0,605.0,0,0,Personal,203600.0,36,14.12,9442.0,,1
CUST105892,2025-11-30,23,Female,Single,Graduate,2,Tier 1,Business Owner,1509774.0,2.4,2.0,748.0,0,0,Gold,78800.0,48,14.62,76148.0,79707.0,0
CUST101298,2025-06-17,41,Female,Single,High School,2,Tier 3,Self-Employed,335082.0,4.7,1.0,676.0,0,2,Gold,165600.0,36,14.45,11454.0,215684.0,0
CUST106508,2025-07-23,25,Male,Single,Post Graduate,0,Tier 2,Self-Employed,7592464.521756839,0.9,2.0,762.0,0,0,Home,146600.0,240,10.35,245655.0,161070.0,0
CUST104425,2025-03-29,26,Male,Married,Graduate,2,Tier 2,Self-Employed,783907.0,,1.0,693.0,0,1,Education,60100.0,84,11.08,38688.0,,0
CUST109419,2024-02-13,35,Female,Married,Post Graduate,1,Tier 2,Unemployed,63806.0,0.1,2.0,561.0,0,1,Auto,51000.0,24,19.01,2221.0,59585.0,1
CUST109129,2024-11-03,49,Female,Married,Post Graduate,3,Tier 2,Salaried,648200.0,5.1,2.0,791.0,0,0,Personal,120900.0,24,6.8,27160.0,,0
CUST108745,2024-11-08,30,Female,Married,Post Graduate,1,Tier 1,Business Owner,667410.0,4.3,2.0,848.0,0,0,Auto,87000.0,48,10.59,19462.0,87543.0,0
CUST102667,2025-07-02,24,Female,Married,Graduate,2,Tier 1,Self-Employed,374937.0,3.3,2.0,614.0,0,0,Education,89700.0,36,10.05,19049.0,,0
CUST106141,2025-08-24,37,Female,Widowed,Graduate,3,Tier 1,Self-Employed,999266.0,7.4,2.0,726.0,0,0,Home,124700.0,12,10.46,21120.0,181779.0,0
